Marital status,Application mode,Application order,Course,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Displaced,Educational special needs,Tuition fees up to date,Gender,Scholarship holder,Target,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
1,17,3,9147,1,1,19,38,5,1,0,1,0,1,GraduateANDEnrolled,147.0,132.3,18,0,5,5,5,13.4,0,0,5,6,5,12.2,0
1,18,1,9500,1,1,37,38,5,1,0,1,0,0,GraduateANDEnrolled,140.0,126.0,18,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0
1,1,3,9500,1,1,38,38,9,1,0,1,0,0,GraduateANDEnrolled,132.0,119.3,19,0,8,8,7,11.98857142857143,0,0,8,8,7,11.98857142857143,0
1,53,1,9147,42,1,1,19,143,1,0,1,0,0,GraduateANDEnrolled,130.0,133.8,21,0,6,8,4,11.545454545454543,0,0,9,13,8,12.88888888888889,0
1,1,1,9085,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,130.0,126.5,18,0,6,13,6,16.46153846153846,0,0,6,8,6,13.875,0
1,1,1,9773,1,1,38,37,9,1,0,1,0,1,GraduateANDEnrolled,151.0,138.4,24,0,6,7,6,13.666666666666666,0,0,6,6,6,12.833333333333334,0
1,1,4,9500,1,1,3,39,2,1,0,1,0,0,Dropout,144.0,129.0,18,0,7,8,7,12.65,0,0,8,9,8,13.411111111111111,0
1,1,1,9670,1,1,19,1,5,1,0,1,0,0,GraduateANDEnrolled,127.0,118.3,18,0,6,7,6,12.333333333333334,0,0,6,10,3,12.0,0
1,17,2,9500,1,1,19,37,9,1,0,1,0,0,GraduateANDEnrolled,131.0,129.8,20,0,7,8,6,14.37,0,0,8,10,7,14.65,0
1,17,2,9085,1,1,1,19,4,1,0,1,0,0,GraduateANDEnrolled,123.0,113.6,19,0,5,13,3,12.0,0,0,5,8,4,11.75,0
1,1,5,9773,1,1,34,38,0,1,0,0,0,1,Dropout,130.0,128.3,18,0,6,12,3,12.0,0,0,6,15,3,10.666666666666666,0
1,43,1,9254,1,1,1,19,5,0,0,1,0,1,Dropout,130.0,130.0,19,0,6,11,4,12.0,0,0,6,14,3,11.0,0
1,17,2,9853,1,1,1,38,4,1,0,1,0,0,GraduateANDEnrolled,131.0,121.9,19,0,6,10,5,12.6,0,0,6,7,5,11.2,0
1,1,5,9238,3,1,1,38,9,0,0,1,0,0,GraduateANDEnrolled,135.0,129.4,18,0,6,6,6,12.166666666666666,0,0,6,6,6,12.333333333333334,0
1,1,2,9853,1,1,19,1,194,1,0,1,0,0,GraduateANDEnrolled,123.0,115.3,20,0,7,8,6,13.5,0,0,7,8,6,14.0,0
1,1,5,9500,1,1,38,38,9,1,0,1,0,1,GraduateANDEnrolled,145.0,125.5,18,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0
1,17,6,9556,1,1,38,38,5,1,0,1,0,1,GraduateANDEnrolled,118.0,117.8,19,0,7,11,6,12.4,0,0,7,8,6,12.8,0
1,17,3,9147,1,1,3,38,2,1,0,1,0,0,GraduateANDEnrolled,125.0,118.7,18,0,5,16,4,10.666666666666666,0,0,5,11,2,12.0,0
1,1,2,9500,1,1,37,37,9,1,0,1,0,0,GraduateANDEnrolled,152.0,139.0,18,0,7,7,6,14.333333333333334,0,0,7,7,6,14.333333333333334,0
1,1,1,9085,1,1,1,37,4,1,0,1,0,0,GraduateANDEnrolled,132.6133137432188,98.9,21,0,6,12,4,12.5,0,0,6,13,2,12.666666666666666,0
1,17,1,9254,1,1,34,38,0,1,0,0,0,0,Dropout,137.0,137.7,19,0,6,14,1,10.0,0,0,6,13,0,10.230205722716985,0
1,1,4,9500,1,1,1,1,3,1,0,1,0,0,GraduateANDEnrolled,123.0,113.6,21,0,7,8,7,14.69625,0,0,8,9,8,14.622222222222224,0
1,1,1,9085,1,1,4,1,2,0,0,1,0,0,GraduateANDEnrolled,120.0,113.4,18,0,6,14,4,11.5,0,0,6,8,3,13.75,0
1,17,3,9556,1,1,19,38,9,0,0,1,0,1,GraduateANDEnrolled,131.0,128.5,18,0,7,9,7,12.855555555555556,0,0,8,8,8,13.9125,0
1,1,1,9500,1,1,1,1,3,0,0,1,0,0,GraduateANDEnrolled,141.0,142.8,18,0,7,7,7,13.7,0,0,8,9,8,13.994444444444444,0
1,1,1,9130,1,1,3,1,1,0,0,0,0,0,Dropout,144.0,137.7,23,0,5,9,0,10.640821575154185,0,0,5,10,1,12.0,0
1,1,1,9238,1,1,19,37,7,1,0,1,0,0,GraduateANDEnrolled,107.0,103.5,20,0,6,13,3,11.2,0,0,6,9,4,12.0,0
1,1,1,9500,1,1,38,38,5,0,0,1,0,0,GraduateANDEnrolled,133.0,123.2,18,0,7,7,7,13.285714285714286,0,0,8,9,8,13.333333333333334,0
1,17,2,9853,1,1,1,19,2,1,0,1,0,0,GraduateANDEnrolled,126.0,126.0,19,0,6,9,5,13.0,0,0,6,8,5,10.4,0
1,39,1,9500,1,1,1,38,3,0,0,1,0,1,GraduateANDEnrolled,133.1,121.7,27,0,7,8,6,12.6,0,0,7,9,6,11.685714285714283,0
1,17,1,9147,1,1,37,37,9,1,0,0,0,1,GraduateANDEnrolled,147.0,142.8,19,0,5,5,5,12.8,0,0,5,5,4,12.0,0
1,43,1,9130,1,1,1,19,9,1,0,1,0,0,Dropout,120.0,120.0,21,0,6,14,5,11.5,0,0,6,13,5,11.0,0
1,18,1,9500,1,1,37,38,7,1,0,1,0,1,GraduateANDEnrolled,130.0,119.3,19,0,8,8,7,11.4,0,0,8,8,7,11.4,0
1,44,1,9238,1,1,37,37,6,0,0,1,0,1,GraduateANDEnrolled,120.0,121.0,21,0,6,6,6,12.333333333333334,0,0,6,8,6,11.333333333333334,0
1,1,5,9773,1,1,19,19,9,1,0,1,0,0,GraduateANDEnrolled,138.0,139.4,18,0,6,7,5,12.8,0,0,6,10,4,12.2,0
1,17,1,9085,1,1,19,38,7,1,0,1,0,1,GraduateANDEnrolled,124.0,113.9,20,0,5,8,5,12.0,0,0,5,8,4,15.0,0
1,1,1,9853,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,133.0,124.6,18,0,6,8,5,13.0,0,0,6,9,5,13.5,0
1,17,1,9070,1,1,1,1,4,1,0,0,0,1,Dropout,122.0,123.8,18,0,6,6,6,11.833333333333334,0,0,6,8,6,11.0,0
1,1,3,9085,1,1,1,3,4,1,0,1,0,0,GraduateANDEnrolled,138.0,126.3,18,0,6,8,6,14.0,0,0,6,9,6,13.333333333333334,0
1,17,4,9773,1,1,1,1,3,1,0,1,0,1,GraduateANDEnrolled,134.0,120.4,18,0,6,6,6,12.333333333333334,0,0,6,6,6,13.5,0
1,1,3,9500,1,1,1,1,7,1,0,1,0,1,GraduateANDEnrolled,128.0,120.5,19,0,7,10,5,13.04,0,0,7,7,7,12.5,0
1,53,1,9085,42,1,19,38,8,1,0,0,0,0,GraduateANDEnrolled,140.0,144.9,23,0,6,8,4,13.166666666666666,0,0,9,15,8,13.333333333333334,0
1,39,1,9085,19,1,19,19,4,1,0,1,0,1,GraduateANDEnrolled,133.1,139.9,24,0,6,7,6,12.5,0,0,6,11,6,12.833333333333334,0
1,1,1,171,1,1,1,1,3,1,0,1,0,0,GraduateANDEnrolled,142.0,133.3,19,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,3,9500,1,1,19,19,9,1,0,1,0,0,GraduateANDEnrolled,141.0,126.0,18,0,8,8,7,15.657142857142857,0,0,8,8,7,15.657142857142857,0
1,1,2,9070,1,1,1,19,4,0,0,1,0,0,GraduateANDEnrolled,145.0,133.5,19,0,6,6,6,12.166666666666666,0,0,6,6,6,11.333333333333334,0
1,17,2,9853,1,1,38,19,4,1,0,1,0,0,Dropout,145.0,127.9,19,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,1,9238,1,1,1,38,5,0,0,1,0,1,GraduateANDEnrolled,108.0,105.9,20,0,6,11,5,10.6,0,0,6,9,5,11.166666666666666,0
1,1,1,9085,1,1,1,12,4,0,0,1,0,0,GraduateANDEnrolled,132.0,124.3,20,0,6,10,6,13.428571428571429,0,0,6,11,5,12.666666666666666,0
1,39,1,9773,1,1,34,37,0,0,0,1,0,0,Dropout,140.0,102.5,26,0,6,8,4,11.75,0,0,6,12,0,10.230205722716985,0
1,39,1,9254,19,1,19,1,9,0,0,0,1,0,Dropout,133.1,97.0,23,0,5,10,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,17,1,171,1,1,1,1,4,0,0,0,1,0,Dropout,128.0,134.7,19,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,42,1,9119,1,1,19,37,9,0,0,0,1,0,Dropout,120.0,113.8,27,0,5,0,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,1,4,9119,1,1,3,1,123,0,0,1,1,0,Dropout,120.0,116.9,18,0,5,9,1,13.0,0,0,5,5,0,10.230205722716985,0
1,1,4,9500,1,1,37,38,9,1,0,1,1,1,GraduateANDEnrolled,139.0,124.0,18,0,8,8,7,13.331428571428573,0,0,8,8,7,13.331428571428573,0
1,39,1,9070,1,1,38,38,5,0,0,1,1,0,Dropout,139.3,117.5,28,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,44,1,171,39,1,19,1,9,1,0,1,1,0,GraduateANDEnrolled,150.0,154.8,21,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,1,9500,1,1,19,37,4,0,0,1,1,0,GraduateANDEnrolled,138.0,141.0,19,0,7,7,6,13.7,0,0,7,7,6,13.7,0
1,39,1,9670,9,1,6,22,3,0,0,0,1,0,Dropout,133.1,120.0,26,0,5,5,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,51,1,9119,1,1,1,19,3,1,0,1,1,0,Dropout,136.0,133.6,20,0,9,12,9,13.454545454545457,0,0,7,9,6,13.875,0
1,1,6,9500,1,1,38,38,9,1,0,1,1,0,GraduateANDEnrolled,134.0,122.0,19,0,8,8,7,12.2,0,0,8,8,7,12.2,0
1,1,1,9147,1,1,19,19,7,1,0,1,1,0,Dropout,140.0,120.0,21,0,5,8,3,10.0,0,0,5,10,4,11.0,0
1,53,1,9670,42,1,1,19,9,0,0,1,1,1,GraduateANDEnrolled,110.0,114.2,23,0,6,7,5,13.0,0,0,6,7,6,12.857142857142858,0
1,39,1,8014,38,1,38,37,4,0,0,1,1,0,GraduateANDEnrolled,133.1,95.5,29,0,6,11,6,12.0,0,0,6,6,6,14.0,0
1,1,1,9500,1,1,1,1,9,0,0,1,1,0,GraduateANDEnrolled,129.0,120.0,20,0,8,8,7,15.028571428571428,0,0,8,8,7,15.028571428571428,0
1,1,1,9238,1,1,1,19,5,0,0,1,1,0,GraduateANDEnrolled,116.0,111.1,18,0,6,8,6,12.0,0,0,6,7,6,11.714285714285714,0
1,1,1,9773,1,1,1,38,3,1,0,1,1,0,GraduateANDEnrolled,130.0,128.6,19,0,6,8,5,12.0,0,0,6,8,5,12.4,0
1,7,1,9556,3,1,1,37,4,0,0,0,1,0,Dropout,130.0,130.0,23,0,7,7,3,13.666666666666666,0,0,8,8,3,11.333333333333334,0
1,1,1,171,1,1,38,1,5,0,0,1,1,0,Dropout,116.0,111.1,21,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,1,9147,1,1,1,1,9,1,0,1,1,0,GraduateANDEnrolled,136.0,122.7,18,0,5,6,5,12.0,0,0,5,7,4,12.5,0
1,1,1,171,1,1,37,19,7,1,0,1,1,1,GraduateANDEnrolled,147.0,134.4,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,5,9070,1,1,19,37,5,1,0,0,1,0,Dropout,117.0,131.0,21,0,6,6,1,14.0,0,0,6,7,0,10.230205722716985,0
1,51,1,9238,1,1,1,1,5,0,0,1,1,0,Dropout,141.0,125.0,22,0,6,6,0,10.640821575154185,0,0,6,7,0,10.230205722716985,0
1,18,1,9556,1,1,3,19,2,1,0,1,1,0,GraduateANDEnrolled,133.1,106.0,21,0,7,8,7,12.375,0,0,7,11,5,12.583333333333334,0
1,39,1,9500,1,1,38,19,9,1,0,0,1,0,Dropout,133.1,128.0,32,0,7,0,0,10.640821575154185,0,0,8,0,0,10.230205722716985,0
1,7,1,9003,3,1,1,19,4,1,0,1,1,0,GraduateANDEnrolled,120.0,120.0,27,0,6,8,4,11.421052631578949,0,0,6,16,4,11.076923076923077,0
1,1,1,9500,1,1,19,38,9,1,0,1,1,0,GraduateANDEnrolled,148.0,134.8,18,0,7,7,6,13.35,0,0,7,7,6,13.35,0
1,39,1,9070,1,1,1,1,5,1,0,1,1,1,GraduateANDEnrolled,130.0,112.0,24,0,6,6,6,15.0,0,0,6,6,2,16.0,0
1,1,1,9130,1,1,19,37,1,1,0,1,1,0,Dropout,120.0,116.1,22,0,5,9,2,10.5,0,0,5,5,0,10.230205722716985,0
1,43,1,9130,1,1,2,3,3,1,0,0,1,0,Dropout,120.0,120.0,22,0,6,0,0,10.640821575154185,0,0,4,6,0,10.230205722716985,0
1,1,3,9147,1,1,37,37,9,1,0,1,1,0,GraduateANDEnrolled,133.0,119.7,19,0,5,8,5,13.25,0,0,5,6,5,11.833333333333334,0
1,17,6,9119,1,1,37,13,4,1,0,1,1,0,Dropout,129.0,117.1,19,0,5,10,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,2,9085,1,1,1,19,3,1,0,1,1,0,GraduateANDEnrolled,118.0,112.4,21,0,5,7,4,11.5,0,0,5,15,3,10.6,0
1,1,2,9500,1,1,1,1,2,1,0,1,0,1,GraduateANDEnrolled,140.0,131.0,18,0,8,8,8,13.88125,0,0,8,8,8,13.88125,0
1,1,2,9254,1,1,3,19,3,1,0,1,0,0,GraduateANDEnrolled,127.0,130.9,18,0,6,8,6,11.333333333333334,0,0,6,8,5,12.6,0
1,1,1,171,1,1,19,19,9,1,0,1,0,0,Dropout,131.0,134.9,20,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,1,9238,1,1,1,19,4,1,0,1,0,0,GraduateANDEnrolled,132.0,127.1,19,0,6,7,6,12.857142857142858,0,0,6,7,6,13.666666666666666,0
1,17,5,9773,1,1,38,38,191,1,0,1,0,0,GraduateANDEnrolled,113.0,110.2,19,0,6,6,5,11.6,0,0,6,6,6,12.5,0
1,17,1,9254,1,1,12,1,9,1,0,1,0,1,GraduateANDEnrolled,115.0,108.7,18,0,6,9,5,11.4,0,0,6,6,6,11.333333333333334,0
1,1,1,9130,1,1,1,1,3,1,0,1,0,0,GraduateANDEnrolled,133.1,138.0,20,0,6,11,6,13.333333333333334,0,0,6,10,6,13.0,0
1,44,1,9070,39,1,12,37,3,0,0,1,0,1,GraduateANDEnrolled,150.0,147.7,22,0,7,7,7,13.571428571428571,0,0,9,9,9,13.77777777777778,0
2,39,1,9556,19,1,37,38,9,0,0,1,0,0,GraduateANDEnrolled,133.1,123.0,31,0,7,13,6,11.833333333333334,0,0,7,8,7,12.228571428571428,0
1,17,1,9853,1,1,19,19,9,0,0,1,0,1,GraduateANDEnrolled,141.0,142.8,19,0,7,7,7,14.428571428571429,0,0,7,7,7,14.142857142857142,0
1,1,2,171,1,1,1,3,3,1,0,1,0,0,GraduateANDEnrolled,140.0,138.3,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,1,2,9254,1,1,38,38,9,1,0,1,0,1,GraduateANDEnrolled,136.0,125.2,18,0,6,8,6,12.285714285714286,0,0,6,9,5,12.4,0
1,1,1,9085,1,1,12,1,1,0,0,1,0,0,GraduateANDEnrolled,140.0,141.8,21,0,5,7,5,14.4,0,0,5,5,5,13.8,0
1,17,5,9500,1,1,38,1,9,1,0,1,0,1,GraduateANDEnrolled,143.0,130.6,18,0,7,8,7,13.15,0,0,8,9,8,15.06875,0
1,44,1,9147,39,22,2,37,2,0,0,0,1,0,Dropout,130.0,130.0,25,0,5,6,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,15,1,9119,1,41,1,3,5,0,0,1,1,0,Dropout,133.1,100.0,21,0,5,5,0,10.640821575154185,0,0,6,8,0,10.230205722716985,0
1,18,2,9500,1,1,38,37,5,1,0,1,0,1,GraduateANDEnrolled,129.0,119.0,19,0,8,8,7,12.342857142857143,0,0,8,8,7,12.342857142857143,0
1,1,2,9773,1,1,38,1,9,1,0,1,0,0,GraduateANDEnrolled,132.0,124.3,19,0,6,6,5,12.2,0,0,6,7,5,10.8,0
1,17,1,9254,1,1,11,34,5,1,0,1,0,0,Dropout,118.0,122.2,22,0,6,10,4,10.5,0,0,6,14,1,11.0,0
1,15,1,9147,1,1,38,1,9,0,0,1,1,0,GraduateANDEnrolled,150.0,150.0,19,0,5,5,5,10.6,0,0,5,8,5,11.6,0
1,39,1,8014,19,1,37,37,9,0,0,1,0,0,Dropout,133.1,135.5,23,0,6,6,0,10.640821575154185,0,0,6,6,0,10.230205722716985,0
1,16,2,9238,1,1,19,37,9,1,0,1,0,1,GraduateANDEnrolled,122.0,127.3,19,0,6,8,4,11.25,0,0,6,6,6,12.0,0
1,43,1,9670,1,22,37,37,9,1,0,1,1,0,GraduateANDEnrolled,127.0,127.0,23,0,9,11,6,10.5,0,0,10,10,10,11.7,0
1,1,2,9773,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,122.0,126.9,19,0,6,11,4,11.0,0,0,6,11,3,11.666666666666666,0
1,18,3,9500,1,1,19,1,4,1,0,1,0,0,GraduateANDEnrolled,131.0,127.5,18,0,7,7,7,13.457142857142856,0,0,8,8,8,14.5125,0
1,1,2,9085,1,1,19,19,90,0,0,1,0,0,GraduateANDEnrolled,130.0,122.0,20,0,5,6,5,12.6,0,0,5,8,4,12.333333333333334,0
1,17,5,9085,1,1,19,19,90,0,0,0,0,0,Dropout,130.0,115.8,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,1,9670,1,1,3,19,5,0,0,1,0,0,GraduateANDEnrolled,130.0,121.6,18,0,6,6,6,13.666666666666666,0,0,6,8,5,13.6,0
1,17,4,9147,1,1,19,19,5,1,0,1,0,1,GraduateANDEnrolled,122.0,116.4,18,0,5,5,5,11.6,0,0,5,5,5,11.8,0
1,39,1,9130,1,1,38,38,9,0,0,1,0,0,Dropout,114.0,120.0,24,0,6,9,6,12.571428571428571,0,0,6,10,5,12.833333333333334,0
1,17,4,9853,1,1,37,37,9,1,0,1,0,0,Dropout,143.0,127.3,18,0,6,7,5,11.8,0,0,6,7,5,11.4,0
1,1,3,9147,1,1,1,38,5,1,0,1,0,1,GraduateANDEnrolled,127.0,123.5,19,0,5,5,5,11.6,0,0,5,11,3,12.666666666666666,0
1,17,3,9238,1,1,19,38,9,1,0,1,0,1,GraduateANDEnrolled,141.0,125.6,19,0,6,8,6,11.333333333333334,0,0,6,6,6,11.833333333333334,0
1,1,1,9254,1,1,38,38,6,1,0,1,0,0,GraduateANDEnrolled,129.0,118.5,18,0,6,6,6,10.666666666666666,0,0,6,6,6,11.5,0
1,1,2,9130,1,1,19,37,9,1,0,1,0,0,GraduateANDEnrolled,140.0,129.5,18,0,5,10,4,13.5,0,0,5,5,5,13.4,0
1,1,1,171,1,1,19,19,5,1,0,1,0,1,GraduateANDEnrolled,137.0,134.6,19,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,44,1,9085,1,1,4,4,2,0,0,1,0,0,GraduateANDEnrolled,140.0,140.0,22,0,6,9,6,13.333333333333334,0,0,6,9,4,11.5,0
1,1,1,9254,1,1,2,37,1,1,0,1,0,0,GraduateANDEnrolled,143.0,133.2,19,0,6,9,5,13.4,0,0,6,16,2,13.5,0
3,17,1,9238,1,1,37,37,9,1,0,1,0,1,GraduateANDEnrolled,138.0,133.5,21,0,6,8,3,10.2,0,0,6,13,4,12.25,0
1,17,1,9773,1,1,19,38,9,1,0,1,0,1,GraduateANDEnrolled,120.0,117.9,21,0,6,6,5,13.0,0,0,6,7,6,12.833333333333334,0
1,1,3,9500,1,1,38,38,5,1,0,1,0,1,GraduateANDEnrolled,144.0,128.0,18,0,8,11,7,12.90857142857143,0,0,8,11,7,12.90857142857143,0
1,1,5,9853,1,1,1,12,4,1,0,1,0,0,Dropout,123.0,113.2,20,0,6,12,4,12.0,0,0,6,11,1,10.0,0
1,1,3,9254,1,1,37,38,7,1,0,1,0,1,GraduateANDEnrolled,129.0,122.0,18,0,6,9,6,10.833333333333334,0,0,6,8,5,11.0,0
1,16,3,9070,1,1,1,38,4,1,0,1,0,0,GraduateANDEnrolled,152.0,156.9,19,0,6,6,6,15.333333333333334,0,0,6,9,6,15.833333333333334,0
1,1,2,9500,1,1,1,38,9,1,0,1,0,1,GraduateANDEnrolled,130.0,125.1,18,0,7,9,6,12.816666666666668,0,0,8,11,6,12.875,0
1,15,1,9147,1,41,41,1,3,0,0,0,1,0,Dropout,133.1,100.0,26,0,7,7,6,13.0,0,0,6,6,2,14.0,0
1,15,1,9119,1,32,1,3,143,0,0,1,0,0,GraduateANDEnrolled,160.0,160.0,19,0,6,11,2,13.5,0,0,5,11,2,11.0,0
2,39,1,8014,1,1,37,37,9,0,0,1,0,0,GraduateANDEnrolled,140.0,101.0,23,0,6,7,6,12.5,0,0,6,6,6,12.166666666666666,0
1,18,1,9670,1,1,1,1,9,1,0,1,0,1,GraduateANDEnrolled,133.0,121.5,19,0,6,7,6,13.0,0,0,6,6,6,14.333333333333334,0
1,1,1,9085,1,1,38,37,9,1,0,1,1,0,GraduateANDEnrolled,138.0,126.8,18,0,5,6,4,11.75,0,0,5,10,5,12.571428571428571,0
1,1,5,9670,1,1,19,19,7,0,0,1,1,0,GraduateANDEnrolled,142.0,132.9,19,0,5,5,4,12.5,0,0,5,5,4,14.25,0
1,1,1,171,1,1,1,1,9,1,0,1,1,0,GraduateANDEnrolled,115.0,134.3,25,0,6,8,4,11.61111111111111,0,0,6,8,4,12.055555555555555,0
1,17,6,9254,1,1,1,1,4,1,0,1,1,0,GraduateANDEnrolled,125.0,120.5,18,0,6,6,6,14.0,0,0,6,6,6,14.666666666666666,0
1,17,1,9003,1,1,1,4,9,1,0,0,1,0,Dropout,132.6133137432188,144.1,26,0,6,8,0,10.640821575154185,0,0,6,10,0,10.230205722716985,0
1,43,1,9991,1,1,1,1,6,0,0,1,1,0,GraduateANDEnrolled,140.0,100.0,34,0,5,5,5,13.8,0,0,5,6,5,13.833333333333334,0
1,1,2,9254,1,1,4,19,4,1,0,0,1,0,Dropout,110.0,114.8,18,0,5,6,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,1,171,1,1,3,29,3,0,0,0,1,0,Dropout,114.0,111.9,18,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,3,9119,1,1,1,19,4,1,0,1,1,1,Dropout,138.0,125.4,18,0,5,9,4,12.25,0,0,5,9,3,12.333333333333334,0
1,44,1,9003,39,1,37,37,9,0,0,1,1,0,Dropout,140.0,140.0,20,0,6,12,3,11.5,0,0,6,12,3,13.666666666666666,0
1,44,1,9070,39,1,1,19,4,0,0,1,1,0,GraduateANDEnrolled,140.0,140.0,25,0,7,9,6,12.571428571428571,0,0,9,9,9,12.555555555555555,0
1,17,1,9130,1,1,2,1,4,0,0,1,1,0,Dropout,132.0,127.8,18,0,6,9,6,12.0,0,0,6,10,5,12.166666666666666,0
1,1,1,9003,1,1,19,37,9,1,0,1,1,0,GraduateANDEnrolled,148.0,131.6,19,0,6,8,4,12.0,0,0,6,8,12,12.307692307692308,0
1,1,1,171,1,1,1,1,4,1,0,1,1,0,Dropout,132.0,119.4,20,0,6,0,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,18,2,9238,1,1,19,37,5,1,0,1,1,1,GraduateANDEnrolled,126.0,129.9,20,0,7,9,6,12.0,0,0,6,6,6,11.166666666666666,0
1,1,1,9119,1,1,3,1,2,0,0,1,1,0,GraduateANDEnrolled,121.0,114.0,20,0,5,9,4,11.6,0,0,5,7,4,12.25,0
1,1,2,9147,1,1,1,37,4,1,0,1,1,1,Dropout,120.0,113.4,19,0,5,5,0,10.640821575154185,0,0,5,5,0,10.230205722716985,0
1,1,1,9147,1,1,1,19,4,0,0,1,1,0,GraduateANDEnrolled,123.0,117.8,20,0,5,9,5,12.0,0,0,5,9,4,13.0,0
1,1,6,9500,1,1,1,1,3,1,0,1,1,0,GraduateANDEnrolled,122.0,114.3,18,0,7,8,6,13.976666666666668,0,0,8,12,6,12.041666666666666,0
1,1,1,9670,1,1,2,38,143,1,0,1,1,0,GraduateANDEnrolled,136.0,129.7,19,0,6,10,4,12.5,0,0,6,12,1,10.0,0
1,18,1,9147,1,1,37,37,7,1,0,0,1,0,Dropout,119.0,112.0,20,0,5,5,0,10.640821575154185,0,0,5,0,0,10.230205722716985,0
1,39,1,9670,1,1,38,37,7,0,0,1,1,0,Dropout,120.0,140.0,24,0,6,15,4,10.5,0,0,6,16,4,12.5,0
1,44,1,9003,39,1,38,38,9,1,0,1,1,0,GraduateANDEnrolled,150.0,150.0,20,0,6,8,5,12.857142857142858,0,0,6,11,6,12.3,0
1,1,3,9670,1,1,3,19,2,1,0,1,1,0,GraduateANDEnrolled,121.0,122.4,19,0,5,7,3,11.666666666666666,0,0,5,5,4,12.0,0
1,51,1,9119,1,1,1,19,4,0,0,1,1,0,Dropout,140.0,150.0,23,0,5,7,2,13.0,0,0,5,11,1,10.0,0
1,17,2,9254,1,1,19,19,4,1,0,1,1,0,GraduateANDEnrolled,135.0,135.0,20,0,6,8,6,11.833333333333334,0,0,6,9,5,10.4,0
1,43,4,8014,1,1,34,34,0,0,0,1,1,0,GraduateANDEnrolled,116.0,116.2,21,0,6,11,4,12.454545454545457,0,0,6,8,8,12.75,0
1,17,2,9119,1,1,10,12,9,1,0,1,1,0,Dropout,120.0,120.4,20,0,5,6,3,11.0,0,0,5,6,0,10.230205722716985,0
2,17,5,9119,1,1,37,38,4,1,0,1,1,0,GraduateANDEnrolled,126.0,122.9,21,0,5,10,4,13.2,0,0,5,7,4,14.25,0
1,1,1,9773,1,1,1,19,9,0,0,1,1,1,GraduateANDEnrolled,132.6133137432188,155.0,18,0,6,6,6,15.5,0,0,6,6,6,14.166666666666666,0
1,1,3,9254,1,1,1,1,4,1,0,1,1,0,GraduateANDEnrolled,123.0,123.4,18,0,6,8,6,12.333333333333334,0,0,6,6,6,13.666666666666666,0
1,17,1,9147,1,1,3,38,3,1,0,1,1,0,GraduateANDEnrolled,120.0,124.2,18,0,5,13,5,12.0,0,0,5,9,4,11.4,0
1,44,1,9003,39,1,3,3,7,1,0,1,1,0,GraduateANDEnrolled,130.0,130.0,20,0,6,12,4,11.6,0,0,6,11,5,11.5,0
1,17,1,9773,1,1,19,38,4,0,0,1,1,1,GraduateANDEnrolled,130.0,126.2,18,0,6,7,6,11.333333333333334,0,0,6,8,6,12.285714285714286,0
1,17,1,9773,1,1,37,37,0,1,0,1,1,0,Dropout,117.0,120.5,19,0,6,12,0,10.640821575154185,0,0,6,0,0,10.230205722716985,0
1,17,1,9119,1,1,1,3,9,1,0,1,1,0,GraduateANDEnrolled,131.0,123.7,20,0,5,7,4,12.0,0,0,5,8,2,12.5,0
